Transaction_ID,Customer_ID,Transaction_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Returned,Revenue,Signup_Date,Country,Acquisition_Channel,Plan
T07949,C0240,2025-09-05,Camera,Electronics,1,575.06,0.0,575.06,Debit Card,No,575.06,2024-10-03,Canada,Organic,Premium
T08866,C0240,2024-11-26,Speaker,Electronics,1,110.65,0.1,99.59,Mobile Payment,No,99.58500000000001,2024-10-03,Canada,Organic,Premium
T08954,C0240,2025-01-30,Headphones,Electronics,1,79.51,0.05,75.53,Mobile Payment,No,75.53450000000001,2024-10-03,Canada,Organic,Premium
T02588,C1443,2025-02-09,Monitor,Electronics,2,270.44,0.0,540.87,Credit Card,No,540.88,2025-01-09,Australia,Email,Basic
T02606,C1443,2025-12-31,Laptop,Electronics,3,1134.78,0.05,3234.12,PayPal,No,3234.123,2025-01-09,Australia,Email,Basic
T03457,C1443,2025-12-31,Tablet,Electronics,1,289.02,0.0,289.02,PayPal,No,289.02,2025-01-09,Australia,Email,Basic
T04013,C1443,2025-12-31,Mouse,Electronics,3,69.6,0.0,208.8,Mobile Payment,No,208.79999999999998,2025-01-09,Australia,Email,Basic
T04031,C1443,2025-01-30,Monitor,Electronics,1,213.89,0.0,213.89,Debit Card,No,213.89,2025-01-09,Australia,Email,Basic
T04580,C1443,2025-08-06,Smartwatch,Electronics,1,124.77,0.05,118.53,Credit Card,No,118.5315,2025-01-09,Australia,Email,Basic
T08155,C1443,2025-06-24,Monitor,Electronics,1,588.23,0.0,588.23,Debit Card,No,588.23,2025-01-09,Australia,Email,Basic
T08931,C1443,2025-08-11,Phone,Electronics,2,596.2,0.0,1192.4,Debit Card,No,1192.4,2025-01-09,Australia,Email,Basic
T09407,C1443,2025-12-31,Phone,Electronics,3,554.97,0.0,1664.9,Credit Card,No,1664.91,2025-01-09,Australia,Email,Basic
T02590,C1469,2025-07-16,Tablet,Electronics,1,503.81,0.15,428.24,Credit Card,No,428.2385,2024-09-13,India,Organic,Basic
T02663,C1469,2025-03-09,Monitor,Electronics,1,527.95,0.0,527.95,Mobile Payment,No,527.95,2024-09-13,India,Organic,Basic
T02827,C1469,2025-08-31,Camera,Electronics,1,458.26,0.0,458.26,Credit Card,No,458.26,2024-09-13,India,Organic,Basic
T03615,C1469,2024-09-25,Mouse,Electronics,1,89.13,0.1,80.22,Credit Card,No,80.217,2024-09-13,India,Organic,Basic
T04304,C1469,2024-12-27,Laptop,Electronics,1,743.85,0.2,595.08,PayPal,No,595.08,2024-09-13,India,Organic,Basic
T04359,C1469,2024-09-15,Camera,Electronics,2,862.46,0.0,1724.93,Credit Card,Yes,1724.92,2024-09-13,India,Organic,Basic
T06228,C1469,2025-10-27,Monitor,Electronics,3,281.08,0.0,843.25,PayPal,No,843.24,2024-09-13,India,Organic,Basic
T07634,C1469,2025-12-31,Phone,Electronics,1,282.63,0.05,268.5,Debit Card,No,268.4985,2024-09-13,India,Organic,Basic
T02591,C0006,2024-12-20,Headphones,Electronics,2,218.66,0.1,393.59,Debit Card,No,393.588,2024-01-21,USA,Google Ads,Standard
T03796,C0006,2024-10-27,Smartwatch,Electronics,1,234.78,0.0,234.78,Credit Card,No,234.78,2024-01-21,USA,Google Ads,Standard
T02599,C1186,2025-10-27,Mouse,Electronics,4,38.82,0.1,139.74,PayPal,No,139.752,2025-01-29,Australia,Google Ads,Basic
T09964,C1186,2025-03-29,Monitor,Electronics,3,534.74,0.0,1604.21,Mobile Payment,No,1604.22,2025-01-29,Australia,Google Ads,Basic
T02616,C0620,2025-11-18,Smartwatch,Electronics,2,172.76,0.1,310.97,Mobile Payment,Yes,310.968,2024-07-13,Germany,Social Media,Standard
T04151,C0620,2025-08-05,Headphones,Electronics,1,94.13,0.0,94.13,Debit Card,No,94.13,2024-07-13,Germany,Social Media,Standard
T05041,C0620,2024-07-28,Headphones,Electronics,1,41.59,0.0,41.59,Debit Card,No,41.59,2024-07-13,Germany,Social Media,Standard
T05122,C0620,2024-11-15,Laptop,Electronics,1,1089.26,0.15,925.87,Credit Card,No,925.871,2024-07-13,Germany,Social Media,Standard
T05689,C0620,2025-06-11,Tablet,Electronics,4,276.85,0.0,1107.39,Debit Card,Yes,1107.4,2024-07-13,Germany,Social Media,Standard
T02627,C0518,2025-07-26,Headphones,Electronics,4,39.43,0.05,149.82,Debit Card,No,149.834,2024-11-11,Australia,Organic,Premium
T03848,C0518,2025-09-29,Monitor,Electronics,3,406.53,0.0,1219.59,Mobile Payment,No,1219.59,2024-11-11,Australia,Organic,Premium
T05435,C0518,2025-06-26,Camera,Electronics,1,746.75,0.05,709.41,Debit Card,No,709.4125,2024-11-11,Australia,Organic,Premium
T06846,C0518,2025-12-13,Tablet,Electronics,1,229.38,0.1,206.44,Debit Card,No,206.442,2024-11-11,Australia,Organic,Premium
T02632,C0355,2024-08-19,Headphones,Electronics,2,195.02,0.0,390.05,Mobile Payment,No,390.04,2024-08-10,Germany,Social Media,Basic
T06518,C0355,2025-03-29,Phone,Electronics,1,780.32,0.1,702.29,Mobile Payment,Yes,702.288,2024-08-10,Germany,Social Media,Basic
T07767,C0355,2025-07-26,Phone,Electronics,1,103.98,0.1,93.58,Mobile Payment,No,93.58200000000001,2024-08-10,Germany,Social Media,Basic
T02633,C1298,2025-07-07,Phone,Electronics,1,582.13,0.0,582.13,Credit Card,No,582.13,2024-03-24,Australia,Referral,Standard
T05149,C1298,2024-04-15,Headphones,Electronics,2,153.21,0.1,275.78,PayPal,No,275.778,2024-03-24,Australia,Referral,Standard
T05747,C1298,2024-11-30,Mouse,Electronics,1,17.16,0.0,17.16,Debit Card,No,17.16,2024-03-24,Australia,Referral,Standard
T06452,C1298,2024-04-15,Camera,Electronics,3,466.17,0.1,1258.67,Debit Card,No,1258.659,2024-03-24,Australia,Referral,Standard
T07173,C1298,2024-12-07,Mouse,Electronics,2,20.53,0.0,41.05,Mobile Payment,No,41.06,2024-03-24,Australia,Referral,Standard
T07579,C1298,2025-02-01,Camera,Electronics,2,929.19,0.0,1858.39,PayPal,No,1858.38,2024-03-24,Australia,Referral,Standard
T08084,C1298,2024-04-23,Keyboard,Electronics,1,111.5,0.0,111.5,Mobile Payment,No,111.5,2024-03-24,Australia,Referral,Standard
T09236,C1298,2025-06-27,Monitor,Electronics,2,399.6,0.0,799.2,Debit Card,No,799.2,2024-03-24,Australia,Referral,Standard
T09555,C1298,2024-10-30,Laptop,Electronics,1,1031.94,0.05,980.35,Credit Card,No,980.343,2024-03-24,Australia,Referral,Standard
T02642,C0613,2024-08-28,Phone,Electronics,1,605.4,0.0,605.4,Credit Card,No,605.4,2024-04-20,Thailand,Email,Premium
T03762,C0613,2025-03-02,Tablet,Electronics,2,347.2,0.05,659.68,Debit Card,Yes,659.68,2024-04-20,Thailand,Email,Premium
T04402,C0613,2024-10-12,Camera,Electronics,2,650.64,0.0,1301.27,Credit Card,No,1301.28,2024-04-20,Thailand,Email,Premium
T04430,C0613,2025-04-08,Monitor,Electronics,3,240.07,0.0,720.21,Debit Card,Yes,720.21,2024-04-20,Thailand,Email,Premium
T05194,C0613,2025-03-21,Mouse,Electronics,1,59.4,0.0,59.4,Credit Card,No,59.4,2024-04-20,Thailand,Email,Premium
T07230,C0613,2025-08-18,Headphones,Electronics,2,195.1,0.15,331.67,Credit Card,No,331.66999999999996,2024-04-20,Thailand,Email,Premium
T09870,C0613,2024-05-22,Speaker,Electronics,1,271.85,0.0,271.85,PayPal,No,271.85,2024-04-20,Thailand,Email,Premium
T09918,C0613,2025-07-30,Camera,Electronics,2,1125.79,0.15,1913.85,Credit Card,No,1913.8429999999998,2024-04-20,Thailand,Email,Premium
T02653,C0679,2025-12-31,Phone,Electronics,1,781.12,0.0,781.12,Debit Card,No,781.12,2025-06-20,India,Email,Basic
T02655,C0853,2025-04-07,Phone,Electronics,1,669.27,0.0,669.27,PayPal,No,669.27,2024-11-04,UK,Google Ads,Basic
T05943,C0853,2025-08-10,Smartwatch,Electronics,1,292.5,0.05,277.88,Debit Card,No,277.875,2024-11-04,UK,Google Ads,Basic
T07365,C0853,2025-01-17,Mouse,Electronics,2,28.84,0.0,57.69,PayPal,No,57.68,2024-11-04,UK,Google Ads,Basic
T02661,C0663,2024-03-19,Tablet,Electronics,1,203.62,0.0,203.62,PayPal,No,203.62,2024-01-07,India,Social Media,Basic
T06226,C0663,2024-08-03,Mouse,Electronics,1,79.36,0.1,71.43,Credit Card,No,71.424,2024-01-07,India,Social Media,Basic
T02671,C1334,2024-08-02,Camera,Electronics,1,1117.4,0.0,1117.4,Debit Card,No,1117.4,2024-03-12,India,Email,Standard
T04453,C1334,2024-07-04,Headphones,Electronics,1,128.21,0.1,115.39,Credit Card,No,115.38900000000001,2024-03-12,India,Email,Standard
T05267,C1334,2024-12-28,Phone,Electronics,1,412.57,0.1,371.31,Credit Card,No,371.313,2024-03-12,India,Email,Standard
T06625,C1334,2024-12-08,Camera,Electronics,1,1090.5,0.0,1090.5,Credit Card,No,1090.5,2024-03-12,India,Email,Standard
T06669,C1334,2024-10-05,Camera,Electronics,2,553.74,0.05,1052.11,Credit Card,No,1052.106,2024-03-12,India,Email,Standard
T06670,C1334,2024-03-28,Headphones,Electronics,2,64.25,0.0,128.49,Mobile Payment,No,128.5,2024-03-12,India,Email,Standard
T07534,C1334,2024-12-10,Phone,Electronics,1,452.86,0.0,452.86,Debit Card,No,452.86,2024-03-12,India,Email,Standard
T08611,C1334,2024-07-21,Smartwatch,Electronics,1,80.34,0.0,80.34,Mobile Payment,No,80.34,2024-03-12,India,Email,Standard
T02672,C0288,2024-04-07,Monitor,Electronics,1,323.21,0.1,290.89,Mobile Payment,No,290.889,2024-02-05,Australia,Organic,Basic
T03808,C0288,2024-07-02,Headphones,Electronics,1,124.59,0.0,124.59,Credit Card,Yes,124.59,2024-02-05,Australia,Organic,Basic
T04310,C0288,2024-07-07,Laptop,Electronics,1,790.95,0.0,790.95,Mobile Payment,No,790.95,2024-02-05,Australia,Organic,Basic
T04588,C0288,2024-08-01,Monitor,Electronics,3,339.43,0.0,1018.29,Debit Card,No,1018.29,2024-02-05,Australia,Organic,Basic
T04640,C0288,2025-02-24,Headphones,Electronics,1,91.42,0.1,82.28,Debit Card,Yes,82.278,2024-02-05,Australia,Organic,Basic
T05841,C0288,2025-04-27,Phone,Electronics,3,463.21,0.0,1389.63,Debit Card,No,1389.6299999999999,2024-02-05,Australia,Organic,Basic
T08480,C0288,2024-12-04,Phone,Electronics,1,331.66,0.0,331.66,Credit Card,No,331.66,2024-02-05,Australia,Organic,Basic
T09741,C0288,2024-09-08,Camera,Electronics,1,770.6,0.0,770.6,Debit Card,No,770.6,2024-02-05,Australia,Organic,Basic
T02677,C0949,2025-09-14,Phone,Electronics,1,566.81,0.1,510.13,PayPal,No,510.12899999999996,2025-05-28,USA,Social Media,Standard
T02899,C0949,2025-11-04,Tablet,Electronics,1,592.65,0.0,592.65,Credit Card,No,592.65,2025-05-28,USA,Social Media,Standard
T05894,C0949,2025-09-18,Phone,Electronics,1,821.87,0.05,780.78,Debit Card,No,780.7764999999999,2025-05-28,USA,Social Media,Standard
T08489,C0949,2025-12-29,Monitor,Electronics,1,289.27,0.15,245.88,Debit Card,No,245.87949999999998,2025-05-28,USA,Social Media,Standard
T02688,C0211,2025-04-27,Phone,Electronics,1,401.79,0.15,341.53,Credit Card,No,341.5215,2024-09-10,Thailand,Google Ads,Premium
T03295,C0211,2025-12-23,Headphones,Electronics,2,78.26,0.1,140.87,Mobile Payment,No,140.86800000000002,2024-09-10,Thailand,Google Ads,Premium
T03347,C0211,2025-12-24,Smartwatch,Electronics,1,174.34,0.0,174.34,Mobile Payment,No,174.34,2024-09-10,Thailand,Google Ads,Premium
T04427,C0211,2025-12-11,Keyboard,Electronics,1,151.46,0.05,143.88,Debit Card,No,143.887,2024-09-10,Thailand,Google Ads,Premium
T05260,C0211,2025-04-02,Speaker,Electronics,1,81.26,0.0,81.26,Debit Card,No,81.26,2024-09-10,Thailand,Google Ads,Premium
T05496,C0211,2024-10-31,Speaker,Electronics,1,67.98,0.0,67.98,Credit Card,Yes,67.98,2024-09-10,Thailand,Google Ads,Premium
T05540,C0211,2024-09-15,Camera,Electronics,1,673.54,0.15,572.51,Mobile Payment,No,572.5089999999999,2024-09-10,Thailand,Google Ads,Premium
T07595,C0211,2025-10-12,Phone,Electronics,2,666.39,0.0,1332.79,PayPal,No,1332.78,2024-09-10,Thailand,Google Ads,Premium
T07645,C0211,2025-11-04,Smartwatch,Electronics,2,239.49,0.0,478.97,Mobile Payment,No,478.98,2024-09-10,Thailand,Google Ads,Premium
T09168,C0211,2025-08-15,Smartwatch,Electronics,2,182.08,0.0,364.16,Debit Card,No,364.16,2024-09-10,Thailand,Google Ads,Premium
T09641,C0211,2024-12-28,Smartwatch,Electronics,1,285.14,0.0,285.14,Debit Card,No,285.14,2024-09-10,Thailand,Google Ads,Premium
T02697,C0396,2024-12-15,Monitor,Electronics,1,267.8,0.0,267.8,Credit Card,No,267.8,2024-02-06,Thailand,Google Ads,Basic
T05074,C0396,2024-10-05,Headphones,Electronics,2,207.18,0.0,414.37,PayPal,Yes,414.36,2024-02-06,Thailand,Google Ads,Basic
T08473,C0396,2024-09-21,Phone,Electronics,1,428.81,0.15,364.49,Mobile Payment,No,364.4885,2024-02-06,Thailand,Google Ads,Basic
T09073,C0396,2025-02-02,Monitor,Electronics,2,423.22,0.05,804.13,Credit Card,No,804.118,2024-02-06,Thailand,Google Ads,Basic
T02700,C0464,2025-01-26,Headphones,Electronics,1,110.78,0.05,105.24,PayPal,No,105.241,2024-06-30,India,Organic,Basic
T07096,C0464,2024-08-23,Smartwatch,Electronics,1,298.31,0.2,238.65,Debit Card,No,238.64800000000002,2024-06-30,India,Organic,Basic
T08857,C0464,2025-09-25,Speaker,Electronics,1,212.53,0.1,191.28,Debit Card,No,191.27700000000002,2024-06-30,India,Organic,Basic
T02703,C0456,2024-12-14,Monitor,Electronics,1,562.79,0.1,506.51,Debit Card,Yes,506.51099999999997,2024-11-22,India,Email,Basic
T03774,C0456,2025-05-11,Mouse,Electronics,1,35.61,0.0,35.61,Credit Card,No,35.61,2024-11-22,India,Email,Basic
T03955,C0456,2025-12-31,Mouse,Electronics,1,55.5,0.0,55.5,Credit Card,No,55.5,2024-11-22,India,Email,Basic
T04457,C0456,2025-01-15,Mouse,Electronics,1,69.75,0.05,66.27,Debit Card,No,66.2625,2024-11-22,India,Email,Basic
T04924,C0456,2025-05-29,Tablet,Electronics,1,637.33,0.0,637.33,Mobile Payment,No,637.33,2024-11-22,India,Email,Basic
T06714,C0456,2025-12-16,Mouse,Electronics,2,26.98,0.1,48.56,PayPal,No,48.564,2024-11-22,India,Email,Basic
T07282,C0456,2025-12-31,Speaker,Electronics,2,136.13,0.05,258.65,Credit Card,No,258.647,2024-11-22,India,Email,Basic
T07463,C0456,2025-08-30,Phone,Electronics,1,287.48,0.0,287.48,Debit Card,No,287.48,2024-11-22,India,Email,Basic
T02705,C0284,2025-11-27,Mouse,Electronics,3,63.38,0.05,180.63,Credit Card,No,180.633,2025-06-21,India,Email,Premium
T03624,C0284,2025-12-31,Tablet,Electronics,1,404.03,0.0,404.03,Credit Card,No,404.03,2025-06-21,India,Email,Premium
T03795,C0284,2025-06-24,Phone,Electronics,1,757.9,0.15,644.21,Credit Card,No,644.2149999999999,2025-06-21,India,Email,Premium
T04331,C0284,2025-11-22,Smartwatch,Electronics,2,81.75,0.0,163.5,PayPal,No,163.5,2025-06-21,India,Email,Premium
T02713,C1230,2025-02-04,Headphones,Electronics,1,104.77,0.05,99.53,Debit Card,No,99.5315,2024-09-14,Australia,Email,Basic
T03176,C1230,2025-07-08,Keyboard,Electronics,2,95.89,0.0,191.77,Credit Card,No,191.78,2024-09-14,Australia,Email,Basic
T05993,C1230,2025-06-25,Laptop,Electronics,2,808.32,0.05,1535.81,Debit Card,Yes,1535.808,2024-09-14,Australia,Email,Basic
T07567,C1230,2024-11-29,Headphones,Electronics,2,44.64,0.0,89.28,PayPal,No,89.28,2024-09-14,Australia,Email,Basic
T09760,C1230,2025-05-06,Monitor,Electronics,1,518.26,0.0,518.26,Debit Card,No,518.26,2024-09-14,Australia,Email,Basic
T02721,C1395,2025-12-31,Phone,Electronics,2,438.02,0.0,876.05,Mobile Payment,No,876.04,2025-06-07,USA,Google Ads,Standard
T03334,C1395,2025-12-06,Speaker,Electronics,2,61.53,0.0,123.06,Credit Card,No,123.06,2025-06-07,USA,Google Ads,Standard
T06328,C1395,2025-12-31,Smartwatch,Electronics,1,197.4,0.1,177.66,Debit Card,No,177.66,2025-06-07,USA,Google Ads,Standard
T06858,C1395,2025-12-13,Smartwatch,Electronics,1,85.2,0.15,72.42,Debit Card,No,72.42,2025-06-07,USA,Google Ads,Standard
T07818,C1395,2025-10-14,Laptop,Electronics,2,827.17,0.1,1488.9,Debit Card,No,1488.906,2025-06-07,USA,Google Ads,Standard
T09206,C1395,2025-10-24,Laptop,Electronics,1,737.72,0.1,663.95,PayPal,No,663.9480000000001,2025-06-07,USA,Google Ads,Standard
T09745,C1395,2025-12-31,Speaker,Electronics,1,181.35,0.0,181.35,PayPal,Yes,181.35,2025-06-07,USA,Google Ads,Standard
T02737,C1445,2025-10-01,Speaker,Electronics,1,262.7,0.0,262.7,PayPal,No,262.7,2024-11-13,USA,Organic,Standard
T03925,C1445,2025-09-26,Phone,Electronics,1,758.37,0.1,682.54,PayPal,No,682.533,2024-11-13,USA,Organic,Standard
T02744,C0199,2024-03-02,Laptop,Electronics,4,919.61,0.0,3678.44,Debit Card,No,3678.44,2024-01-09,Canada,Google Ads,Standard
T04118,C0199,2024-09-04,Headphones,Electronics,1,181.26,0.15,154.07,PayPal,No,154.071,2024-01-09,Canada,Google Ads,Standard
T04295,C0199,2025-03-28,Camera,Electronics,4,1046.66,0.1,3767.97,Credit Card,No,3767.9760000000006,2024-01-09,Canada,Google Ads,Standard
T04946,C0199,2024-12-18,Headphones,Electronics,1,76.6,0.0,76.6,Credit Card,No,76.6,2024-01-09,Canada,Google Ads,Standard
T06192,C0199,2025-02-26,Speaker,Electronics,1,179.6,0.0,179.6,Credit Card,No,179.6,2024-01-09,Canada,Google Ads,Standard
T08529,C0199,2024-07-06,Phone,Electronics,1,498.37,0.05,473.45,Mobile Payment,No,473.4515,2024-01-09,Canada,Google Ads,Standard
T09094,C0199,2024-02-03,Mouse,Electronics,1,64.67,0.0,64.67,Credit Card,Yes,64.67,2024-01-09,Canada,Google Ads,Standard
T09547,C0199,2025-01-20,Phone,Electronics,1,390.85,0.0,390.85,Credit Card,No,390.85,2024-01-09,Canada,Google Ads,Standard
T09624,C0199,2025-04-12,Phone,Electronics,2,323.44,0.05,614.54,PayPal,No,614.536,2024-01-09,Canada,Google Ads,Standard
T09754,C0199,2024-05-11,Mouse,Electronics,1,74.98,0.0,74.98,Debit Card,No,74.98,2024-01-09,Canada,Google Ads,Standard
T09811,C0199,2025-05-09,Tablet,Electronics,1,450.14,0.15,382.62,Credit Card,No,382.61899999999997,2024-01-09,Canada,Google Ads,Standard
T02750,C0903,2024-11-13,Monitor,Electronics,2,213.69,0.0,427.37,Debit Card,No,427.38,2024-06-23,Thailand,Google Ads,Basic
T03501,C0903,2025-01-24,Headphones,Electronics,2,190.26,0.1,342.47,Credit Card,Yes,342.468,2024-06-23,Thailand,Google Ads,Basic
T04047,C0903,2025-01-13,Speaker,Electronics,3,45.98,0.0,137.95,Debit Card,No,137.94,2024-06-23,Thailand,Google Ads,Basic
T04603,C0903,2025-09-26,Headphones,Electronics,1,155.77,0.05,147.98,Debit Card,No,147.9815,2024-06-23,Thailand,Google Ads,Basic
T06135,C0903,2025-09-30,Speaker,Electronics,1,112.78,0.1,101.5,PayPal,No,101.50200000000001,2024-06-23,Thailand,Google Ads,Basic
T07819,C0903,2025-08-09,Camera,Electronics,1,1140.73,0.05,1083.69,Credit Card,No,1083.6934999999999,2024-06-23,Thailand,Google Ads,Basic
T02753,C0122,2025-03-09,Smartwatch,Electronics,1,342.69,0.2,274.15,PayPal,No,274.152,2024-01-28,Australia,Email,Basic
T02867,C0122,2025-02-03,Mouse,Electronics,1,79.64,0.0,79.64,Credit Card,No,79.64,2024-01-28,Australia,Email,Basic
T04012,C0122,2024-11-30,Laptop,Electronics,1,768.86,0.0,768.86,Credit Card,No,768.86,2024-01-28,Australia,Email,Basic
T04642,C0122,2024-10-29,Monitor,Electronics,1,440.85,0.05,418.81,Credit Card,No,418.8075,2024-01-28,Australia,Email,Basic
T02773,C0917,2025-08-21,Phone,Electronics,2,784.37,0.0,1568.74,Debit Card,No,1568.74,2024-06-26,Thailand,Organic,Premium
T03065,C0917,2025-08-22,Smartwatch,Electronics,1,93.53,0.0,93.53,Credit Card,Yes,93.53,2024-06-26,Thailand,Organic,Premium
T03142,C0917,2024-07-19,Headphones,Electronics,1,188.51,0.15,160.24,Debit Card,No,160.2335,2024-06-26,Thailand,Organic,Premium
T02774,C0745,2025-10-15,Monitor,Electronics,2,309.97,0.0,619.94,Debit Card,No,619.94,2024-06-20,USA,Email,Standard
T05190,C0745,2025-03-03,Monitor,Electronics,1,214.99,0.0,214.99,Mobile Payment,No,214.99,2024-06-20,USA,Email,Standard
T02787,C0348,2024-12-30,Keyboard,Electronics,1,169.14,0.05,160.68,Credit Card,No,160.683,2024-10-15,Germany,Social Media,Basic
T05913,C0348,2024-10-24,Monitor,Electronics,3,161.59,0.0,484.78,Credit Card,No,484.77,2024-10-15,Germany,Social Media,Basic
T06161,C0348,2025-10-07,Tablet,Electronics,2,230.66,0.05,438.24,Debit Card,No,438.25399999999996,2024-10-15,Germany,Social Media,Basic
T09755,C0348,2025-12-31,Monitor,Electronics,1,329.7,0.0,329.7,PayPal,No,329.7,2024-10-15,Germany,Social Media,Basic
T02794,C0450,2025-12-04,Speaker,Electronics,1,228.56,0.0,228.56,Debit Card,No,228.56,2024-12-04,India,Social Media,Basic
T08765,C0450,2025-05-08,Camera,Electronics,1,614.96,0.0,614.96,Credit Card,No,614.96,2024-12-04,India,Social Media,Basic
T09134,C0450,2025-07-28,Tablet,Electronics,2,428.43,0.0,856.85,Mobile Payment,No,856.86,2024-12-04,India,Social Media,Basic
T02796,C0485,2025-04-16,Phone,Electronics,1,792.09,0.0,792.09,Mobile Payment,No,792.09,2025-02-12,Thailand,Organic,Standard
T04732,C0485,2025-05-25,Mouse,Electronics,1,47.69,0.05,45.31,PayPal,No,45.305499999999995,2025-02-12,Thailand,Organic,Standard
T07089,C0485,2025-03-29,Smartwatch,Electronics,1,248.62,0.1,223.75,Debit Card,No,223.758,2025-02-12,Thailand,Organic,Standard
T07128,C0485,2025-12-31,Headphones,Electronics,1,66.7,0.0,66.7,Credit Card,No,66.7,2025-02-12,Thailand,Organic,Standard
T08754,C0485,2025-03-20,Keyboard,Electronics,1,50.13,0.1,45.12,Mobile Payment,No,45.117000000000004,2025-02-12,Thailand,Organic,Standard
T02801,C0021,2024-12-01,Smartwatch,Electronics,1,261.62,0.1,235.46,PayPal,No,235.458,2024-07-10,Thailand,Organic,Premium
T03122,C0021,2024-11-15,Phone,Electronics,1,893.17,0.0,893.17,Mobile Payment,No,893.17,2024-07-10,Thailand,Organic,Premium
T04887,C0021,2025-08-14,Phone,Electronics,1,881.85,0.0,881.85,Debit Card,No,881.85,2024-07-10,Thailand,Organic,Premium
T05909,C0021,2025-06-30,Phone,Electronics,1,266.1,0.0,266.1,Debit Card,No,266.1,2024-07-10,Thailand,Organic,Premium
T08373,C0021,2025-09-28,Phone,Electronics,1,289.39,0.05,274.92,Debit Card,No,274.92049999999995,2024-07-10,Thailand,Organic,Premium
T08753,C0021,2024-12-26,Smartwatch,Electronics,1,74.04,0.0,74.04,Credit Card,No,74.04,2024-07-10,Thailand,Organic,Premium
T08983,C0021,2025-06-01,Tablet,Electronics,1,556.82,0.0,556.82,PayPal,No,556.82,2024-07-10,Thailand,Organic,Premium
T09977,C0021,2024-10-24,Mouse,Electronics,1,16.86,0.0,16.86,Debit Card,No,16.86,2024-07-10,Thailand,Organic,Premium
T02813,C1036,2025-05-18,Mouse,Electronics,3,59.97,0.0,179.92,Debit Card,No,179.91,2024-01-25,Canada,Google Ads,Premium
T06377,C1036,2024-05-23,Tablet,Electronics,3,594.93,0.15,1517.08,Credit Card,No,1517.0715,2024-01-25,Canada,Google Ads,Premium
T08272,C1036,2024-11-08,Laptop,Electronics,1,798.58,0.0,798.58,PayPal,No,798.58,2024-01-25,Canada,Google Ads,Premium
T09518,C1036,2024-03-19,Camera,Electronics,1,1135.97,0.0,1135.97,PayPal,No,1135.97,2024-01-25,Canada,Google Ads,Premium
T09603,C1036,2025-02-17,Laptop,Electronics,1,705.66,0.05,670.38,Credit Card,No,670.377,2024-01-25,Canada,Google Ads,Premium
T02814,C0156,2025-11-23,Keyboard,Electronics,1,78.73,0.05,74.8,Mobile Payment,No,74.7935,2024-08-12,Thailand,Social Media,Premium
